concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_da_passagem;sentido_da_passagem;faixa_da_passagem;velocidade;tipo_de_veiculo;volume_total
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"12/06/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"12/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";8
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"13/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";16
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"13/06/2023";"Decrescente";1;"51 - 80 KM";"Passeio";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"13/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"13/06/2023";"Decrescente";1;"81 - 100 K";"Moto";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"14/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"14/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"15/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"15/06/2023";"Decrescente";1;"51 - 80 KM";"Passeio";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"15/06/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"15/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"16/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"16/06/2023";"Decrescente";1;"51 - 80 KM";"Passeio";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"16/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"17/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";8
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"17/06/2023";"Decrescente";1;"51 - 80 KM";"Moto";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"17/06/2023";"Decrescente";1;"51 - 80 KM";"Passeio";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"17/06/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";8
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"17/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"18/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";14
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"18/06/2023";"Decrescente";1;"51 - 80 KM";"Passeio";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"19/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";8
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"20/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"20/06/2023";"Decrescente";1;"51 - 80 KM";"Moto";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"21/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"21/06/2023";"Decrescente";1;"51 - 80 KM";"Moto";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"22/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"22/06/2023";"Decrescente";1;"81 - 100 K";"Moto";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"23/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"23/06/2023";"Decrescente";1;"51 - 80 KM";"Moto";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"23/06/2023";"Decrescente";1;"51 - 80 KM";"Passeio";6
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"24/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"24/06/2023";"Decrescente";1;"51 - 80 KM";"Moto";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"24/06/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"25/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";12
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"25/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"26/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"26/06/2023";"Decrescente";1;"51 - 80 KM";"Passeio";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"26/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"28/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"28/06/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";6
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"28/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"29/06/2023";"Decrescente";1;"101 - 120 ";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"29/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";8
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"29/06/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"29/06/2023";"Decrescente";1;"81 - 100 K";"Passeio";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"30/06/2023";"Decrescente";1;"51 - 80 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"30/06/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"01/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";14
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"01/07/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"02/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";16
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"02/07/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"02/07/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"03/07/2023";"Decrescente";1;"101 - 120 ";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"03/07/2023";"Decrescente";1;"121 - 140 ";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"03/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"03/07/2023";"Decrescente";1;"51 - 80 KM";"Moto";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"03/07/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"03/07/2023";"Decrescente";1;"81 - 100 K";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"04/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"04/07/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"05/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"05/07/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"05/07/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"06/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"06/07/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"06/07/2023";"Decrescente";1;"81 - 100 K";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"07/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";8
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"07/07/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"08/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"08/07/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"08/07/2023";"Decrescente";1;"81 - 100 K";"Moto";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"08/07/2023";"Decrescente";1;"81 - 100 K";"Passeio";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"09/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";8
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"09/07/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"09/07/2023";"Decrescente";1;"81 - 100 K";"Moto";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"10/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";10
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"10/07/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"10/07/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"13/07/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"21/07/2023";"Decrescente";1;"51 - 80 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"15/08/2023";"Decrescente";1;"81 - 100 K";"Comercial";3
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"25/08/2023";"Decrescente";1;"101 - 120 ";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"25/08/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"25/08/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"26/08/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"26/08/2023";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"26/08/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"27/08/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"28/08/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"29/08/2023";"Decrescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"29/08/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"30/08/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"31/08/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"31/08/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"31/08/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"01/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"01/09/2023";"Decrescente";1;"51 - 80 KM";"Passeio";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"01/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"01/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"02/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"02/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"03/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"03/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"03/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"04/09/2023";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"04/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"05/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"05/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"06/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"06/09/2023";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"06/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"07/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"07/09/2023";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"07/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"07/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"07/09/2023";"Decrescente";1;"81 - 100 K";"Passeio";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"08/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"08/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";3
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"08/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"09/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"09/09/2023";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"09/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"09/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"09/09/2023";"Decrescente";1;"81 - 100 K";"Passeio";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"10/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"10/09/2023";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"10/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"11/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";6
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"11/09/2023";"Decrescente";1;"51 - 80 KM";"Moto";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"11/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"12/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"12/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"13/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"13/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"13/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"14/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";3
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"14/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"15/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"16/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"16/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"16/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";1
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"17/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";5
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"17/09/2023";"Decrescente";1;"51 - 80 KM";"Veículo Pequeno";2
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"17/09/2023";"Decrescente";1;"81 - 100 K";"Comercial";4
"RODOVIA DO AÇO";"RDA07";"BR-393";"RJ";237.000;"Vassouras";"Principal";-22.420001;-43.684734;"18/09/2023";"Decrescente";1;"51 - 80 KM";"Comercial";1
